id
>othe_000000001 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=55118; species_name=Sardinops melanostictus; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AB032554'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 41697}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Sardinops melanostictus; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=41697; species=41697; order_name=Clupeiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 1.0}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Sardinops melanostictus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Sardinops melanostictus']}; genus_name=Sardinops; family_name=Clupeidae; genus=28380; order=32446; 
">othe_000167957 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
>othe_000167977 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=Pan troglodytes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC197159'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9598}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Pan troglodytes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=9598; species=9598; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.8795180722891566}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pan troglodytes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pan troglodytes']}; genus_name=Pan; family_name=Hominidae; genus=9596; order=9443; 
">othe_000168117 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
">othe_000168187 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=8157; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KM986880'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 58219}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'genus'}; scientific_name=Decapterus; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=genus; taxid=58219; species=None; order_name=Carangiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9822485207100592}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Decapterus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Decapterus macrosoma', 'Decapterus macarellus']}; genus_name=Decapterus; family_name=Carangidae; genus=58219; order=1489907; "
">othe_000168213 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC197159'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 314295}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'superfamily'}; scientific_name=Hominoidea; match_count={'db_elas02_fish_addhuman_clean_uniq': 3}; rank=superfamily; taxid=314295; species=None; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.8295454545454546}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Hominoidea'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Hylobates agilis', 'Hylobates moloch', 'Pan troglodytes']}; genus_name=None; family_name=None; genus=None; order=9443; "
">othe_000168345 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30850; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KP874185'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 119692}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'subfamily'}; scientific_name=Caesioninae; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=subfamily; taxid=119692; species=None; order_name=Lutjaniformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9529411764705882}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Caesioninae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pterocaesio tile', 'Caesio cuning']}; genus_name=None; family_name=Lutjanidae; genus=None; order=2024539; "
>othe_000168375 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'LC495486'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 14429}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.5722222222222222}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000168386 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=Pan troglodytes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AC197159'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9598}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Pan troglodytes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=9598; species=9598; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.8421052631578947}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pan troglodytes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pan troglodytes']}; genus_name=Pan; family_name=Hominidae; genus=9596; order=9443; 
">othe_000168432 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
>othe_000168734 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=28735; species_name=Elephantulus fuscipes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 483426}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Elephantulus fuscipes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=483426; species=483426; order_name=Macroscelidea; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9421965317919075}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Elephantulus fuscipes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes']}; genus_name=Elephantulus; family_name=Macroscelididae; genus=28736; order=28734; 
>othe_000168817 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9821; species_name=Sus scrofa; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AF304202'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9823}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Sus scrofa; match_count={'db_elas02_fish_addhuman_clean_uniq': 16}; rank=species; taxid=9823; species=9823; order_name=Artiodactyla; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9881656804733728}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Sus scrofa'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Sus scrofa']}; genus_name=Sus; family_name=Suidae; genus=9822; order=91561; 
>othe_000168823 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=29146; species_name=Acanthurus lineatus; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU273284'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 483362}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Acanthurus lineatus; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=483362; species=483362; order_name=Acanthuriformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9823529411764705}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Acanthurus lineatus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Acanthurus lineatus']}; genus_name=Acanthurus; family_name=Acanthuridae; genus=12912; order=1489937; 
>othe_000168830 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=86367; species_name=Taeniura meyeni; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AF448025'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 651724}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Taeniura meyeni; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=651724; species=651724; order_name=Myliobatiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.967032967032967}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Taeniura meyeni'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Taeniura meyeni']}; genus_name=Taeniura; family_name=Potamotrygonidae; genus=86376; order=117851; 
">othe_000168844 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=8015; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AF133701'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 504568}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'subfamily'}; scientific_name=Salmoninae; match_count={'db_elas02_fish_addhuman_clean_uniq': 20}; rank=subfamily; taxid=504568; species=None; order_name=Salmoniformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9647058823529412}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Salmoninae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Salmo trutta', 'Salvelinus curilus', 'Salvelinus leucomaenis', 'Salmo obtusirostris', 'Salvelinus alpinus', 'Salvelinus confluentus', 'Salvelinus namaycush', 'Parahucho perryi', 'Salmo labrax', 'Salmo ischchan', 'Salmo salar']}; genus_name=None; family_name=Salmonidae; genus=None; order=8006; "
>othe_000168969 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30871; species_name=Pseudanthias squamipinnis; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AP006795'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 270578}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Pseudanthias squamipinnis; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=270578; species=270578; order_name=Perciformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9698795180722891}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pseudanthias squamipinnis'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pseudanthias squamipinnis']}; genus_name=Pseudanthias; family_name=Serranidae; genus=270577; order=8111; 
>othe_000169093 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=28735; species_name=Elephantulus fuscipes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 483426}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Elephantulus fuscipes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=483426; species=483426; order_name=Macroscelidea; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9421965317919075}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Elephantulus fuscipes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes']}; genus_name=Elephantulus; family_name=Macroscelididae; genus=28736; order=28734; 
>othe_000169177 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=28735; species_name=Elephantulus fuscipes; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 483426}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Elephantulus fuscipes; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=483426; species=483426; order_name=Macroscelidea; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9364161849710982}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Elephantulus fuscipes'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes']}; genus_name=Elephantulus; family_name=Macroscelididae; genus=28736; order=28734; 
">othe_000169191 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30850; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KP874185'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 119692}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'subfamily'}; scientific_name=Caesioninae; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=subfamily; taxid=119692; species=None; order_name=Lutjaniformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Caesioninae'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pterocaesio tile', 'Caesio cuning']}; genus_name=None; family_name=Lutjanidae; genus=None; order=2024539; "
>othe_000169284 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=30983; species_name=Oxylebius pictus; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KM057978'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 283620}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Oxylebius pictus; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=283620; species=283620; order_name=Perciformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9822485207100592}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Oxylebius pictus'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Oxylebius pictus']}; genus_name=Oxylebius; family_name=Hexagrammidae; genus=283619; order=8111; 
>othe_000169288 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'AP004404'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 7776}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Gnathostomata; match_count={'db_elas02_fish_addhuman_clean_uniq': 14194}; rank=clade; taxid=7776; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.5911602209944752}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Gnathostomata'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000169328 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KF777869'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 117571}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Euteleostomi; match_count={'db_elas02_fish_addhuman_clean_uniq': 4115}; rank=clade; taxid=117571; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.7485714285714286}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Euteleostomi'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000169343 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KF777873'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 117571}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Euteleostomi; match_count={'db_elas02_fish_addhuman_clean_uniq': 3262}; rank=clade; taxid=117571; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.7257142857142858}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Euteleostomi'}; species_list={'db_elas02_fish_addhuman_clean_uniq': []}; genus_name=None; family_name=None; genus=None; order=None; 
>othe_000169432 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=1158979; species_name=Aetobatus narinari; best_match={'db_elas02_fish_addhuman_clean_uniq': 'KX151649'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 87140}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'species'}; scientific_name=Aetobatus narinari; match_count={'db_elas02_fish_addhuman_clean_uniq': 1}; rank=species; taxid=87140; species=87140; order_name=Myliobatiformes; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.978021978021978}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Aetobatus narinari'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Aetobatus narinari']}; genus_name=Aetobatus; family_name=Myliobatidae; genus=87139; order=117851; 
">othe_000169487 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=None; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'EU136157'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9347}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'clade'}; scientific_name=Eutheria; match_count={'db_elas02_fish_addhuman_clean_uniq': 2}; rank=clade; taxid=9347; species=None; order_name=None; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.930635838150289}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Eutheria'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Elephantulus fuscipes', 'Pan paniscus']}; genus_name=None; family_name=None; genus=None; order=None; "
">othe_000169493 count=1; id_status={'db_elas02_fish_addhuman_clean_uniq': True}; family=9604; species_name=None; best_match={'db_elas02_fish_addhuman_clean_uniq': 'HM068587'}; taxid_by_db={'db_elas02_fish_addhuman_clean_uniq': 9596}; rank_by_db={'db_elas02_fish_addhuman_clean_uniq': 'genus'}; scientific_name=Pan; match_count={'db_elas02_fish_addhuman_clean_uniq': 132}; rank=genus; taxid=9596; species=None; order_name=Primates; best_identity={'db_elas02_fish_addhuman_clean_uniq': 0.9479768786127167}; scientific_name_by_db={'db_elas02_fish_addhuman_clean_uniq': 'Pan'}; species_list={'db_elas02_fish_addhuman_clean_uniq': ['Pan paniscus', 'Pan troglodytes']}; genus_name=Pan; family_name=Hominidae; genus=9596; order=9443; "
